File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"0006c9b8-5ba7-4064-9f64-357d3dee53eb","01CPTAC_PDA_W_JHU_20191125_LUMOS_f21.raw","01CPTAC_PDA_Proteome_JHU_20191125","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","977283004","6f5631e8cb73976bd1459de00ff2a528","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/01CPTAC_PDA_W_JHU_20191125_LUMOS_f21.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TKZ3-0OCzUS1dB3y0NtzgHBC~GAi-2CDCiTFhvYsNXqOcZgImNuSQu5ylbe1aPdjhRW6AM7YYyjuTmOJV5AseN7wsuswa9QABKcyCAtiQEYrWUpfjfPw2n0y6TDkflaL5G7344LBCkwoeV999gR~MWAwmLn3cffY4iGF5zQ6cncHMS6qm5-2dRiIG15a9j2n0tUn8hAawLUKTmSt6F8exkRVgkBiRO0atPcI5YyzaUqawuTKgYBXXP3rFQ8-cX-7kO353IZaaOejeBddPS1M9fOLgO0s92rSQYA8feFCP5HCgwLJ42nbE4jvU4aNQRFLcyCRnzt7kPjBkIgRz4hlVQ__"
"008b1987-9820-4a01-add4-1362d8bf491c","08CPTAC_PDA_W_JHU_20200228_LUMOS_f14.raw","08CPTAC_PDA_Proteome_JHU_20200228","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","773665694","ac690dfcba1e3297ff58a178d85b10ea","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f14.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Fv1gH~7Q9Q9WFktWL05X6ltfFLTPv8V6Y898UpJvXkm8BTSz-W-xGvRObcfDYYnfTzcrrYDdh~PLy3csQRdpM5mXfUuhcJwnTFXuCaVJ-Skp7fphAGgtQ0PRo5GgrkgXkJFrDp8nRU1~6uVuZs83SFmYimaTb-IPZs6l-Voc3LfbumFf-x5nj9aNw3632i-gJNArRfkLssDYxIhpS3vxHNPIh-o8H3s4lV9ozfznuCYhncpx~1fy6T2MG-zgBu-GJqbzigbZJBegWEgOa-5qHpgyBUe~XE3zPLhc4NRt1Jm4uZYGc~sd0LAym0CBJOOF3qoWb0V62QJvZMqTUw-MdQ__"
"010f9725-bffb-4373-af6b-0696313fb306","08CPTAC_PDA_W_JHU_20200228_LUMOS_f22.raw","08CPTAC_PDA_Proteome_JHU_20200228","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","827082648","280d6ca16e13fdc9b1471bcdbd8f43f3","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f22.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NxometgYRp1pLC4w~Hvnq9rP6jytHD80sTwU6hbEYBRUAFSwNAKIdy0tfJhuXzfHHyMvcZAJarb3S-q2u91822xyodpAqe-aB0uQTBzzZuSAWWT0sl3mfHAGnm2PbuL5ueNu7DEFgFK4c3XZQvdbYWrYNyTN~nEHfmkJUZfGmx8lyZLCNXzKtfXaRuoShPv2rrO02-bsy-L3EP250VzwWmQPPapYyGixem7GWhamQt4YtGfZfs9lbVm-wMENIS9KAwIR3rrU2iV54mbrrt2BNJBiXs9zMYtugZgjsEcecXTv~2vqtHO-fCv5a4Q4qlsevuaRDW2qVyZBt1AaVREOSA__"
"0135f569-6e15-4c28-a842-c04ba9612755","22CPTAC_PDA_W_JHU_20200128_LUMOS_f01.raw","22CPTAC_PDA_Proteome_JHU_20200128","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","1225828618","192b11e3c58561690dbd7202d632ed08","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/22CPTAC_PDA_W_JHU_20200128_LUMOS_f01.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=D8QZUTRihaDFkgX1W08Z6QOBwI4tRZ8MlpRngIDgLbieu54STliu4zh6D9OaeRGEHiffy~a8zb134DuUr3GFpJNQbB7nsj98vrssyorF2P-6VgxwY8j5zgEaWakCIQPMSlMK2B6-ddJrpgtSzyTaGLKPUJtUHk-LfnDBzAjUvu2BNJtfjN9OtQsf2qgArkHqfvW6fLa--BdeFb~SJOuzrS3JVAF~-L-Y1bEC~bJILnh6KJIwiLk1g4VkXvHr2fj59SfMlBy-eeaewR6C93vYdy4Y-ERJ7WqRgsaJXsIzUp1grhz-7glcH1b-c9W6i9BCgfJcKYFMJzEhyEhJnz3W4w__"
"013d9174-7504-4696-b52c-69f528dd0113","11CPTAC_PDA_W_JHU_20191211_LUMOS_f16.raw","11CPTAC_PDA_Proteome_JHU_20191211","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","872350436","e2632b22fa124167c43c7280461c7467","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/11CPTAC_PDA_W_JHU_20191211_LUMOS_f16.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=brnnAmVgTYTn0VDEoy~R~-irnHjdUpnJosjIInTZMHmYigLFuKje9R0niht9WcNAksYlQB2RlB0SdS4lKjPmnO5qtqSyLkwz3C~YgOE6manrhYKM7eft4MAIDmwOrsDR~i1rtBTEDIzBE~Ho3QjtxiHVpUOYiaiSbszSt2Q3O1LrL60UY89HtPw3gHoLl7Bijqj6DaO6iaED5Kd7G0aM3row8YYxKg0UaTrbog5-b~cydoUtgj3493-pr1vK5Y0TEGrTxy3w2VR~MxwFWqp-fEk0E-GJuFWv9R2KFetZleaOnI2yIug6sHAQi3bLlJo2wIjxSR~Vm2~t1aUdt-UtwQ__"
"014ec8fa-ad5a-46e6-a3bc-2896ce44ee82","13CPTAC_PDA_W_JHU_20191219_LUMOS_f22.raw","13CPTAC_PDA_Proteome_JHU_20191219","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","846300134","17ed9ef3b79da7a64d93aa9b0c44b4aa","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/13CPTAC_PDA_W_JHU_20191219_LUMOS_f22.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dBTfdYk7VeZsExFr3gXEG900QRR041y0mhISX0Ov~OYKSy5ZNKc8uPYyR49BVkXYFc8dTQ8n4k28xNKvqME4I5D2o6ipDdDV4GFl3VZpTRP13CE03-55RkPf~NNQN0FSaKWW-xv8nrlFIoVs-MQ70iqzbNhKVcd3gHNr2AW7Xfnooc7YqmF~oGaz27ajgP-ocbubaHW9bYOusnh7WC5XB28K4jjtix3-O53zvX5t~8DLf2I9s2CYjszqf8-ZjExUiMNHEbEZKx1P~hGW9UL0-WWFBYK4CRqmi29uhxtrUx8ZtEjg8cwV~-P0gYJlV8M5fmzgpD1sTHBfWY-iWMLO-A__"
"024ce848-ba18-4356-82e3-c0f09b873e0b","06CPTAC_PDA_W_JHU_20200214_LUMOS_f03.raw","06CPTAC_PDA_Proteome_JHU_20200214","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","1099321220","e4a6bc3c89299da707d640d55773199c","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/06CPTAC_PDA_W_JHU_20200214_LUMOS_f03.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A4Sjd3IthVFzgXFBUEEdxxmobAfqtklvisogUke-BzFh8nVXz0REbG7SmlfyCsTSTDqZ23vW5tImOKEWO9zj77vyYOKS7IVwtwum4JBSfGwlou4-M2MAk95iWm41Tv7qDDdQEqIsPNF94Ewnsm036WSwDzYXtPAoU8oqkVl2WX9xyR5sjbKO84IsBhDsuMMHjOCGb50KqGjUSFJw2Reb0sSfWMu1udQGoe5KzHI2JbbK~8JTEdnNfv39sFmmsCfXHyUEfJ3lCrlLLNY-~VH7OX8XBSbP87W6lFdKiYWI8cg77GHOH6n~dYGscU5GYr0~DdR8ciFFCASyKP4aBrHJxw__"
"0252cac8-3cd4-4cc4-b73e-021e48f4e6a2","05CPTAC_PDA_W_JHU_20200210_LUMOS_f04.raw","05CPTAC_PDA_Proteome_JHU_20200210","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","1040572618","816c3a24adc219f765fd1281e3fcb5f6","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/05CPTAC_PDA_W_JHU_20200210_LUMOS_f04.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ce5JA21FAE0sLjAPursryhepDFjGPv5ZYtAXtA8I~vwsC2jPabTBzXmjd734doQqD9lgZUu55h4SczEhQ091d1ggHLGRDruPKZJ5hFxNl8J3P-Nwp11clOrFck8Zr5Lz5KsmEBsXuYhlCq26ev7KnyeWrOht9y6E7ydwmGMkQlfdB~n~nL03k3pBgRjxaTDnGg2thCXCDQBC6kztuMe43sAUihvFUeLQ27RpsCfUGEFavGlnVDMZlsemtyOuzOjFQovg7snO9YHVCWBcdmzdrk7lN81WXbdO1FCai2-d2z~41m~4oBfn0J~q1AwUCiKItD5i9wYdj7qNSmxzyLBz0A__"
"03c343a1-8a92-4b9b-8b59-ee342a898d84","17CPTAC_PDA_W_JHU_20200110_LUMOS_f08.raw","17CPTAC_PDA_Proteome_JHU_20200110","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","949097762","10216b649ad52b60662a4b4ec53c9640","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/17CPTAC_PDA_W_JHU_20200110_LUMOS_f08.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FP38XqsgHKNSdCWP6K0Onz4Iy4WRQThmr~OEzgrPaVkxFbp~w~Q0BgXxES7TMAed-2gipc7FQeyYMxcFAAKjC-xKAnO1N6M7tFbwRMgwNEFWGH68~R7kuovXeoTXh9964CLivguQ5u-NlrdKRnfp0GBk8~-wBtwGIC82IGanP2gX0aWPEMGJOgozc975hpNlPXB7KnS-Q~y6~OSywuroSq4m6NFLxm2VATi6epg7zCTchTvWFZag5DScphWNGxXPL6Gt7PQWrfPrCDxlP-JEy2nF0CnJrFhDtDSENubuWVLX87YglIKYAqU5CLlOYeFgfXFPHmXSxvXIdU49stSCug__"
"045afb4f-ee20-432f-badd-10058d38d565","13CPTAC_PDA_W_JHU_20191219_LUMOS_f11.raw","13CPTAC_PDA_Proteome_JHU_20191219","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","888728240","008015638feeb5d41238aaad3dceb3dd","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/13CPTAC_PDA_W_JHU_20191219_LUMOS_f11.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SWQrWaECAgI0eS~Necr3aLdciZWItpZVSAE3POwh-KAvic4NQTfflPkewKsbCYJ126HfhhhRoU1~6lJvy48maAHSPR4VomE8fmxvdkct523y93U6Gjw2acwL~KzeTLafSEEJJox9kQdEGw1Algem71EZ6wMXp53KqsCfsCwYM0LKUKnVgn2CDpbUhVltwPrMhPnnz7DyzHZNKuGF5k6cUKtnmWqwUHbwojahXcan21aEbsgOJ4tdTQwFQvXCwRv3i8dDt-FKZAu0CNevKB8EUm0LJa~RkoyRR~3xHr97Z3T~rD9ttOTyq3kHZ1Zf0V92r6Mi4vwOM6Z100rvH5RNLg__"
"052e3fb8-fd06-402e-8c51-fba372ca8986","18CPTAC_PDA_W_JHU_20200114_LUMOS_f23.raw","18CPTAC_PDA_Proteome_JHU_20200114","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","909441318","17698a070f50bed6e6cf1f2a42a6c3d8","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/18CPTAC_PDA_W_JHU_20200114_LUMOS_f23.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=E1ugkqIUw4~MOQ8H9EXpwPVR59G6v2cZXK9lxsz6473MD5WjME6a8Ncc0rGNbLxWN8ppq-1ypTbYzlQhzoR2efg-FRce6EuuN4HDohECXuvrXg-eGzMcS53HeNtK6--RngtdK1hzpiC21V3i4NOyt7mQaGjxIz4mKCoeBN84lHiHhfmWugiOsZQPfhdoNPXPUIG-fW35c6TA8PE-XUVlfgx5b28hyuEz0J2hw5Y6j9ugRxr1mNMWSIdeVj4vJ0dXGXpEbUl0lgz4I4Z3ZF4LhDTaLtpKGx3tb9ZyitEhVflk2xk-uv1bdMKOD3h5L4xXfsb13M3yyJvy1i-P21VEEA__"
"052fb665-a203-4123-b82c-829d97a492c3","14CPTAC_PDA_W_JHU_20191227_LUMOS_f05.raw","14CPTAC_PDA_Proteome_JHU_20191227","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","891456438","f9f140a1726a5d3e4b2539a54e87753d","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/14CPTAC_PDA_W_JHU_20191227_LUMOS_f05.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LhbyQIHkht6o8wlxTPf~jRvmOvW9U1Gel0ER-fPgzY1yKgASzJ9D-4b9d7X0lWCQNu2eJaWfGrqr1F5wiYcF8toc9OQnxC~xKNYeQdUcp6KvKDXjeY4jl4VQWpFsrfm5YYgJdMZasbXPC0Ssas-ghxKBj~pcPart0fKU3Fhoje3G3LPpY8eJgOHqPuHVJhjatmGVL74hCv9gySRNtLQvWVbn-DfMf~yZSiEDNdnQBxPszMw1iNTr-GCAQWHv~BgJ~PnY3SaME8dMAm01Rxvr9WWCVs02Ep0A3hOI1v6T2HpGgQc8aFH8fS1rUDEC6iDMp-oSePkHHE7ywx9HtNXQ1w__"
"05f11682-89ca-4ae9-ac7b-2e1017a6a4b1","10CPTAC_PDA_W_JHU_20191207_LUMOS_f15.raw","10CPTAC_PDA_Proteome_JHU_20191207","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","798948092","ee0db20ab0d8143b9ad34091fe634605","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/10CPTAC_PDA_W_JHU_20191207_LUMOS_f15.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gd74~uaXj0XtaGYoe6YK-2U95NKaprWp8Wn254gT6AlTtNKNEzth1Hex7xtp6Wih1igLvBQMX0Ln6WNPxBW4nFIsILCUJL-kVPPq8B3du2Of1Tv0d3HNHtO2APYzNEtHKnzw1zoK3Q~Yz-sz6P-Nc60IFBps0g-xDvveBF~Tnqh-dz-svNUsLdiRbXo2VBmiSXfC6M~W3-2jySDzN6kyfQg1uG7UuZLoL8NFZWt-83ERJDuMqDYGn-AITcauo9NlAYXwOwFmmFJiGRfIuervt3Xunt-vhPmhFdcLK8pD7X~DiRHCngoOVCrhCfCcc4LXvee7B5~GvjhOYk8FMPj--w__"
"05f480fd-0aed-4d30-a584-6d8af82c54b6","06CPTAC_PDA_W_JHU_20200214_LUMOS_f16.raw","06CPTAC_PDA_Proteome_JHU_20200214","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","970128856","7842433e05f990c790ea8bf4ae77b2d7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/06CPTAC_PDA_W_JHU_20200214_LUMOS_f16.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I0HyYBCGRPkndmwxPqF94-tB9nr0IniBRKdG1Sa8gS8k4ZNT6Z0yNknMhm5AquuIvWKAXV4jumhnchIkNkWIxvjBtFQtzMDAzjLhx4LwxGrZLKY-~2ukEkzcR8jPKpm7aqTCPoq2TD9xBgcxJx1328NraRaGVg4pI8ELNcMPld7GBb6JMGTTbMgPYgvn5jk6TICcU6WQwBDIiF6xg~9UG2NIrwm88qwBn-iQ7iZBNDWzUqvDFzLxFnf4Qj8E6KGwTUZFmKpzGVDnn9J5EvDa1A3SPAG9giTXzQ-sL39GPgg006LO9xSkfkjK6dHai9DyJgcYs1sWkWdFnqQFKZe1Bg__"
"060a4bbe-cde0-4ecf-9f8d-3767486a6a08","04CPTAC_PDA_W_JHU_20200221_LUMOS_f01.raw","04CPTAC_PDA_Proteome_JHU_20200221","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","859847778","9157e32568b89be7ca8cba8decfbaa67","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/04CPTAC_PDA_W_JHU_20200221_LUMOS_f01.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=X-i2fwbUbB6VIvd5UlSAH1Th3epCt4B8xxzvD7LN9E14XfXWXZq3795ol0AGMB4weMAw8HNtBR2epBRX9q9elD8r8jGiT0d08R1k8tBi0ge20S9azwqH7ZlNreStQ3Ec9bxXv2joAOvhdfs2Kww0pH6Z3yX~9B8se8vR-zPIGdoty6qzgJ9BD9XAptlqkQtoGYtiQ82JVkvJUu09NSoCHIl~RfRbDvxwa3RUA9FfNMbCrQWBdE9oU0Dr~wQoZL53Z7NK0UoNh0nHUxOTC0VwEnejELwcxHtUS8hUzAbDhDZxIihm3N1mPjKzR4lSsWGRNSoDSbhhqNjkcGTv1ygVaw__"
"0688253d-6e25-48bb-82c7-384bf5f1c9d2","11CPTAC_PDA_W_JHU_20191211_LUMOS_f09.raw","11CPTAC_PDA_Proteome_JHU_20191211","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","920035244","cf6c9f2b8fa39ee115fc8683def23e4e","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/11CPTAC_PDA_W_JHU_20191211_LUMOS_f09.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZuKviJ0s~OKweTcaFlRzeN7rxSvlIu~lzO8iajgtQXPFSIl7GS5FozjnzeihqwrTQtZNsY8DBYDs2c89IC4PYklTLDqjr8OYha5qO7r3DLZq7C2LOlwQpJ1z03TKAuc8t~KhYiYllHtbdOlMEFtCLyKsHLCLpBzYp9kaQj6PN9RLUS1-U5ZBso6EM4y-WgWChqmQmuDDmcEP1EbVjL2PrTiQ4Gmh7CjukARsTh5IRhZnHMqDbCPx3rm5ds0dd8hTbA7Ib-AXHV2Pc1DtSRI2PjvHBaA0f6QJVUQEgRwSfK8wib99kBqE0wneY4qwTPAWx3ZFYo4-2PrPCw4CiqBshg__"
"06ca1b0c-a879-44b3-93ed-9b79f44b393f","16CPTAC_PDA_W_JHU_20200103_LUMOS_f16.raw","16CPTAC_PDA_Proteome_JHU_20200103","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","823638416","1cef6e5029e41184809f9ca0feea713a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f16.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Dg2jkyNcWYtChjRZgzYuigU70GPmpG0dKpPB2OvolBwJQ9jR5QHUEqEpcNdYwUWkmpoNQZuIahzwpk4syJK3h0SC9c5-gRoNZhAn~gYoopJ5NZyhiILZ7pNvyRLEc7sKIcp4wFI-pGFx3QIbQf8on7VnrJcsUelCxMWXLTUZDQdHoxV6P-423i1j2wBtpouBoxVESeOXZ-zxcrG9enjRmtI3PMb0cHxMBDtOYc192q3oOHS8r4g9VX8gn5xlmdT7Z5FPcI8FDCxTyclQPqGnmTtWnrFW4wta6ZriCvE7h39D8nMKL7mz4~~Sxpu0TS7u96Bv8HNZ0NplLwSakx1hbg__"
"06d075c5-fa81-4120-b6e3-b040790c4e24","05CPTAC_PDA_W_JHU_20200210_LUMOS_f01.raw","05CPTAC_PDA_Proteome_JHU_20200210","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","974064026","6eb73e11627c91f0e51a416073d3a513","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/05CPTAC_PDA_W_JHU_20200210_LUMOS_f01.raw?Expires=1696923250&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YiGUM6STaOqK9X1drstHzpmjqfNki-FZjExQkrS8914eoBp6ND903-z6OHoXcfpqLdR6JHyOJczi-K5gOjk~G~KeO~3d-C05tzJiLyDUAfzFxrmu4~mgEQE0E~k~baZM49DL6zy6OZ6S89c7G9Eo687R3ITgtvyybTy3K8CHmQTwNbpn-ShqHDpOteBBn~Av68CNsdKeym5l4cC6A9aJX86Fc9UlvI9rNkvyFh-XqYWjwgzEYjDnzUcZGwZ69HpY9RwY0i5jj57thBSr3vBbBjjWM2qTasDn1BrSeuOq68n-6hHKmkd2ZINc-POUtTdwglorvMMQaq-FK3eWjEsVWA__"
"06da199f-30e9-422c-91c2-99cd0630403e","18CPTAC_PDA_W_JHU_20200114_LUMOS_f20.raw","18CPTAC_PDA_Proteome_JHU_20200114","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","885394174","2ef084a5637e06d91208db72a0c25a58","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/18CPTAC_PDA_W_JHU_20200114_LUMOS_f20.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Bvc~vrML89m5Tt2u8zi0u1gB-qXgqRvy4NGHBSZu85nyKOreJAoY10XnRwRVgAwP5BPs0q0B1Y1v7lS7M9sByaZER-hLUyzM2Kv~HfpxAnlblL79X03TzdS9mOZQaSPzzobJujI7bnjh46Jo5bubXgt6zf529TOU99mKwLy82rpLqOJZfseqMQEkMa6WPR-tFYVMrsoqZkaZlvX1vNUUMUuCDkv-8BN~4xk-s7diXXK0OSbMYWkCFl-eqrh6GR5fdm8xLWn7LqLbDc3KWfABjzqpKYVx~jaQmVFA51RSCx8avPxmapoRN8EOaKQYMfRdyZ3d9K7bfgQM-DKsNjvcNg__"
"06ef1582-da7f-4d60-861a-bc9150ee7610","24CPTAC_PDA_W_JHU_20200206_LUMOS_f23.raw","24CPTAC_PDA_Proteome_JHU_20200206","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","858285438","9f4afef68ca78ea5dd754be8315e9120","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/24CPTAC_PDA_W_JHU_20200206_LUMOS_f23.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Mnft9c-pNaW0CaH4xIXkDODOukIdn~ouVlxTp1YlJs-VDntdFTZwc5H4Dw2uYAdh2fVpgbI5jy3Sov1L1JGvPbyobSBckNQL7I0vP3I0RWsXnbTeEeHtrT-SBxUsrlgPfoq7GMvSC3BNWPfKt7UXVLYHkx0Wv6ODJZc6U603NEMFUtZKpNPZbJqrnsV8aP-YMgV2oBtoMd1~iGAnq6vvYJ0Rj-CVFhR-oEdDL4Nc1XqwArQk7b-Y2iw8UIEt6~wV5v5N2WKISfWe-wS4I~qckwUw61jkBr0uhDZX47R0c9NSOTYUqeXsqCc3CTwg8U0jFihNtSqqdyRJ6QrOL0wmFw__"
"071c48c0-e30a-4319-b894-21f0a03f3e5d","13CPTAC_PDA_W_JHU_20191219_LUMOS_f03.raw","13CPTAC_PDA_Proteome_JHU_20191219","CPTAC PDA Discovery Study - Proteome","PDC000270","1","1cf6e56a-02f4-4687-8f87-ab37b0f41960","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","961039468","5d37d14d7e0bf268f4223c4391e8a6e2","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/13CPTAC_PDA_W_JHU_20191219_LUMOS_f03.raw?Expires=1696923251&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=U6Ad3F8H1XLCKcwByw-RsBNaw3pdNwCUVY~bI93jVE5DkqRPXoDNMRnj0vb4XhrdH5k6r5DAof2NQHHViuvPO1bSBYvnq9Dd~sPqBC72Hq2kiNxDZfikqOP40CS6eChU1YBPuJdh6pY5fEtU3gyF-QfMMaiMh3Oj~~h-jotpQShS2rZzu6irEzeywRkTR8K0fyWbMrJa665OsY96dVH6eJaTldGRa~27c56fP0WJqMqr0htKDSLmpkQ3xjI1wDfRNqAV6c5Tu0OExulwuEwqjfIZyEEJ7AD7JlPCKCMHPC7wkaoV9sswyNihI8fa8MJav6RZYZQf4xzb~bcjfLuxfw__"
